setBits:8  tagBits:444 L 111108,4 hit 
setBits:8  tagBits:444 L 11110c,4 hit 
setBits:8  tagBits:444 L 111110,4 hit 
setBits:8  tagBits:444 L 111114,4 hit 
setBits:8  tagBits:444 L 111118,4 hit 
setBits:8  tagBits:444 L 11111c,4 hit 
setBits:8  tagBits:544 S 151100,4 miss  eviction 
setBits:10  tagBits:544 S 151200,4 miss  eviction 
setBits:18  tagBits:544 S 151300,4 miss  eviction 
setBits:0  tagBits:545 S 151400,4 miss  eviction 
setBits:8  tagBits:544 S 151110,4 hit 
setBits:10  tagBits:544 S 151210,4 hit 
setBits:18  tagBits:544 S 151310,4 hit 
setBits:0  tagBits:545 S 151410,4 hit 
setBits:10  tagBits:444 L 111200,4 miss  eviction 
setBits:10  tagBits:444 L 111204,4 hit 
setBits:10  tagBits:444 L 111208,4 hit 
setBits:10  tagBits:444 L 11120c,4 hit 
setBits:10  tagBits:444 L 111210,4 hit 
setBits:10  tagBits:444 L 111214,4 hit 
setBits:10  tagBits:444 L 111218,4 hit 
setBits:10  tagBits:444 L 11121c,4 hit 
setBits:8  tagBits:544 S 151104,4 hit 
setBits:10  tagBits:544 S 151204,4 miss  eviction 
setBits:18  tagBits:544 S 151304,4 hit 
setBits:0  tagBits:545 S 151404,4 hit 
setBits:8  tagBits:544 S 151114,4 hit 
setBits:10  tagBits:544 S 151214,4 hit 
setBits:18  tagBits:544 S 151314,4 hit 
setBits:0  tagBits:545 S 151414,4 hit 
setBits:18  tagBits:444 L 111300,4 miss  eviction 
setBits:18  tagBits:444 L 111304,4 hit 
setBits:18  tagBits:444 L 111308,4 hit 
setBits:18  tagBits:444 L 11130c,4 hit 
setBits:18  tagBits:444 L 111310,4 hit 
setBits:18  tagBits:444 L 111314,4 hit 
setBits:18  tagBits:444 L 111318,4 hit 
setBits:18  tagBits:444 L 11131c,4 hit 
setBits:8  tagBits:544 S 151108,4 hit 
setBits:10  tagBits:544 S 151208,4 hit 
setBits:18  tagBits:544 S 151308,4 miss  eviction 
setBits:0  tagBits:545 S 151408,4 hit 
setBits:8  tagBits:544 S 151118,4 hit 
setBits:10  tagBits:544 S 151218,4 hit 
setBits:18  tagBits:544 S 151318,4 hit 
setBits:0  tagBits:545 S 151418,4 hit 
setBits:0  tagBits:445 L 111400,4 miss  eviction 
setBits:0  tagBits:445 L 111404,4 hit 
setBits:0  tagBits:445 L 111408,4 hit 
setBits:0  tagBits:445 L 11140c,4 hit 
setBits:0  tagBits:445 L 111410,4 hit 
setBits:0  tagBits:445 L 111414,4 hit 
setBits:0  tagBits:445 L 111418,4 hit 
setBits:0  tagBits:445 L 11141c,4 hit 
setBits:8  tagBits:544 S 15110c,4 hit 
setBits:10  tagBits:544 S 15120c,4 hit 
setBits:18  tagBits:544 S 15130c,4 hit 
setBits:0  tagBits:545 S 15140c,4 miss  eviction 
setBits:8  tagBits:544 S 15111c,4 hit 
setBits:10  tagBits:544 S 15121c,4 hit 
setBits:18  tagBits:544 S 15131c,4 hit 
setBits:0  tagBits:545 S 15141c,4 hit 
setBits:8  tagBits:445 L 111500,4 miss  eviction 
setBits:10  tagBits:445 L 111600,4 miss  eviction 
setBits:18  tagBits:445 L 111700,4 miss  eviction 
setBits:0  tagBits:446 L 111800,4 miss  eviction 
setBits:8  tagBits:544 L 151110,4 miss  eviction 
setBits:8  tagBits:544 L 151114,4 hit 
setBits:8  tagBits:544 L 151118,4 hit 
setBits:8  tagBits:544 L 15111c,4 hit 
setBits:8  tagBits:544 S 151110,4 hit 
setBits:8  tagBits:544 S 151114,4 hit 
setBits:8  tagBits:544 S 151118,4 hit 
setBits:8  tagBits:544 S 15111c,4 hit 
setBits:8  tagBits:545 S 151500,4 miss  eviction 
setBits:8  tagBits:545 S 151504,4 hit 
setBits:8  tagBits:545 S 151508,4 hit 
setBits:8  tagBits:545 S 15150c,4 hit 
setBits:8  tagBits:445 L 111504,4 miss  eviction 
setBits:10  tagBits:445 L 111604,4 hit 
setBits:18  tagBits:445 L 111704,4 hit 
setBits:0  tagBits:446 L 111804,4 hit 
setBits:10  tagBits:544 L 151210,4 miss  eviction 
setBits:10  tagBits:544 L 151214,4 hit 
setBits:10  tagBits:544 L 151218,4 hit 
setBits:10  tagBits:544 L 15121c,4 hit 
setBits:10  tagBits:544 S 151210,4 hit 
setBits:10  tagBits:544 S 151214,4 hit 
setBits:10  tagBits:544 S 151218,4 hit 
setBits:10  tagBits:544 S 15121c,4 hit 
setBits:10  tagBits:545 S 151600,4 miss  eviction 
setBits:10  tagBits:545 S 151604,4 hit 
setBits:10  tagBits:545 S 151608,4 hit 
setBits:10  tagBits:545 S 15160c,4 hit 
setBits:8  tagBits:445 L 111508,4 hit 
setBits:10  tagBits:445 L 111608,4 miss  eviction 
setBits:18  tagBits:445 L 111708,4 hit 
setBits:0  tagBits:446 L 111808,4 hit 
setBits:18  tagBits:544 L 151310,4 miss  eviction 
setBits:18  tagBits:544 L 151314,4 hit 
setBits:18  tagBits:544 L 151318,4 hit 
setBits:18  tagBits:544 L 15131c,4 hit 
setBits:18  tagBits:544 S 151310,4 hit 
setBits:18  tagBits:544 S 151314,4 hit 
setBits:18  tagBits:544 S 151318,4 hit 
setBits:18  tagBits:544 S 15131c,4 hit 
setBits:18  tagBits:545 S 151700,4 miss  eviction 
setBits:18  tagBits:545 S 151704,4 hit 
setBits:18  tagBits:545 S 151708,4 hit 
setBits:18  tagBits:545 S 15170c,4 hit 
setBits:8  tagBits:445 L 11150c,4 hit 
setBits:10  tagBits:445 L 11160c,4 hit 
setBits:18  tagBits:445 L 11170c,4 miss  eviction 
setBits:0  tagBits:446 L 11180c,4 hit 
setBits:0  tagBits:545 L 151410,4 miss  eviction 
setBits:0  tagBits:545 L 151414,4 hit 
setBits:0  tagBits:545 L 151418,4 hit 
setBits:0  tagBits:545 L 15141c,4 hit 
setBits:0  tagBits:545 S 151410,4 hit 
setBits:0  tagBits:545 S 151414,4 hit 
setBits:0  tagBits:545 S 151418,4 hit 
setBits:0  tagBits:545 S 15141c,4 hit 
setBits:0  tagBits:546 S 151800,4 miss  eviction 
setBits:0  tagBits:546 S 151804,4 hit 
setBits:0  tagBits:546 S 151808,4 hit 
setBits:0  tagBits:546 S 15180c,4 hit 
setBits:8  tagBits:445 L 111510,4 hit 
setBits:8  tagBits:445 L 111514,4 hit 
setBits:8  tagBits:445 L 111518,4 hit 
setBits:8  tagBits:445 L 11151c,4 hit 
setBits:8  tagBits:545 S 151510,4 miss  eviction 
setBits:10  tagBits:545 S 151610,4 miss  eviction 
setBits:18  tagBits:545 S 151710,4 miss  eviction 
setBits:0  tagBits:546 S 151810,4 hit 
setBits:10  tagBits:445 L 111610,4 miss  eviction 
setBits:10  tagBits:445 L 111614,4 hit 
setBits:10  tagBits:445 L 111618,4 hit 
setBits:10  tagBits:445 L 11161c,4 hit 
setBits:8  tagBits:545 S 151514,4 hit 
setBits:10  tagBits:545 S 151614,4 miss  eviction 
setBits:18  tagBits:545 S 151714,4 hit 
setBits:0  tagBits:546 S 151814,4 hit 
setBits:18  tagBits:445 L 111710,4 miss  eviction 
setBits:18  tagBits:445 L 111714,4 hit 
setBits:18  tagBits:445 L 111718,4 hit 
setBits:18  tagBits:445 L 11171c,4 hit 
setBits:8  tagBits:545 S 151518,4 hit 
setBits:10  tagBits:545 S 151618,4 hit 
setBits:18  tagBits:545 S 151718,4 miss  eviction 
setBits:0  tagBits:546 S 151818,4 hit 
setBits:0  tagBits:446 L 111810,4 miss  eviction 
setBits:0  tagBits:446 L 111814,4 hit 
setBits:0  tagBits:446 L 111818,4 hit 
setBits:0  tagBits:446 L 11181c,4 hit 
setBits:8  tagBits:545 S 15151c,4 hit 
setBits:10  tagBits:545 S 15161c,4 hit 
setBits:18  tagBits:545 S 15171c,4 hit 
setBits:0  tagBits:546 S 15181c,4 miss  eviction 
setBits:9  tagBits:444 L 111120,4 miss  eviction 
setBits:9  tagBits:444 L 111124,4 hit 
setBits:9  tagBits:444 L 111128,4 hit 
setBits:9  tagBits:444 L 11112c,4 hit 
setBits:9  tagBits:444 L 111130,4 hit 
setBits:9  tagBits:444 L 111134,4 hit 
setBits:9  tagBits:444 L 111138,4 hit 
setBits:9  tagBits:444 L 11113c,4 hit 
setBits:8  tagBits:546 S 151900,4 miss  eviction 
setBits:10  tagBits:546 S 151a00,4 miss  eviction 
setBits:18  tagBits:546 S 151b00,4 miss  eviction 
setBits:0  tagBits:547 S 151c00,4 miss  eviction 
setBits:8  tagBits:546 S 151910,4 hit 
setBits:10  tagBits:546 S 151a10,4 hit 
setBits:18  tagBits:546 S 151b10,4 hit 
setBits:0  tagBits:547 S 151c10,4 hit 
setBits:11  tagBits:444 L 111220,4 miss  eviction 
setBits:11  tagBits:444 L 111224,4 hit 
setBits:11  tagBits:444 L 111228,4 hit 
setBits:11  tagBits:444 L 11122c,4 hit 
setBits:11  tagBits:444 L 111230,4 hit 
setBits:11  tagBits:444 L 111234,4 hit 
setBits:11  tagBits:444 L 111238,4 hit 
setBits:11  tagBits:444 L 11123c,4 hit 
setBits:8  tagBits:546 S 151904,4 hit 
setBits:10  tagBits:546 S 151a04,4 hit 
setBits:18  tagBits:546 S 151b04,4 hit 
setBits:0  tagBits:547 S 151c04,4 hit 
setBits:8  tagBits:546 S 151914,4 hit 
setBits:10  tagBits:546 S 151a14,4 hit 
setBits:18  tagBits:546 S 151b14,4 hit 
setBits:0  tagBits:547 S 151c14,4 hit 
setBits:19  tagBits:444 L 111320,4 miss  eviction 
setBits:19  tagBits:444 L 111324,4 hit 
setBits:19  tagBits:444 L 111328,4 hit 
setBits:19  tagBits:444 L 11132c,4 hit 
setBits:19  tagBits:444 L 111330,4 hit 
setBits:19  tagBits:444 L 111334,4 hit 
setBits:19  tagBits:444 L 111338,4 hit 
setBits:19  tagBits:444 L 11133c,4 hit 
setBits:8  tagBits:546 S 151908,4 hit 
setBits:10  tagBits:546 S 151a08,4 hit 
setBits:18  tagBits:546 S 151b08,4 hit 
setBits:0  tagBits:547 S 151c08,4 hit 
setBits:8  tagBits:546 S 151918,4 hit 
setBits:10  tagBits:546 S 151a18,4 hit 
setBits:18  tagBits:546 S 151b18,4 hit 
setBits:0  tagBits:547 S 151c18,4 hit 
setBits:1  tagBits:445 L 111420,4 miss  eviction 
setBits:1  tagBits:445 L 111424,4 hit 
setBits:1  tagBits:445 L 111428,4 hit 
setBits:1  tagBits:445 L 11142c,4 hit 
setBits:1  tagBits:445 L 111430,4 hit 
setBits:1  tagBits:445 L 111434,4 hit 
setBits:1  tagBits:445 L 111438,4 hit 
setBits:1  tagBits:445 L 11143c,4 hit 
setBits:8  tagBits:546 S 15190c,4 hit 
setBits:10  tagBits:546 S 151a0c,4 hit 
setBits:18  tagBits:546 S 151b0c,4 hit 
setBits:0  tagBits:547 S 151c0c,4 hit 
setBits:8  tagBits:546 S 15191c,4 hit 
setBits:10  tagBits:546 S 151a1c,4 hit 
setBits:18  tagBits:546 S 151b1c,4 hit 
setBits:0  tagBits:547 S 151c1c,4 hit 
setBits:9  tagBits:445 L 111520,4 miss  eviction 
setBits:11  tagBits:445 L 111620,4 miss  eviction 
setBits:19  tagBits:445 L 111720,4 miss  eviction 
setBits:1  tagBits:446 L 111820,4 miss  eviction 
setBits:8  tagBits:546 L 151910,4 hit 
setBits:8  tagBits:546 L 151914,4 hit 
setBits:8  tagBits:546 L 151918,4 hit 
setBits:8  tagBits:546 L 15191c,4 hit 
setBits:8  tagBits:546 S 151910,4 hit 
setBits:8  tagBits:546 S 151914,4 hit 
setBits:8  tagBits:546 S 151918,4 hit 
setBits:8  tagBits:546 S 15191c,4 hit 
setBits:8  tagBits:547 S 151d00,4 miss  eviction 
setBits:8  tagBits:547 S 151d04,4 hit 
setBits:8  tagBits:547 S 151d08,4 hit 
setBits:8  tagBits:547 S 151d0c,4 hit 
setBits:9  tagBits:445 L 111524,4 hit 
setBits:11  tagBits:445 L 111624,4 hit 
setBits:19  tagBits:445 L 111724,4 hit 
setBits:1  tagBits:446 L 111824,4 hit 
setBits:10  tagBits:546 L 151a10,4 hit 
setBits:10  tagBits:546 L 151a14,4 hit 
setBits:10  tagBits:546 L 151a18,4 hit 
setBits:10  tagBits:546 L 151a1c,4 hit 
setBits:10  tagBits:546 S 151a10,4 hit 
setBits:10  tagBits:546 S 151a14,4 hit 
setBits:10  tagBits:546 S 151a18,4 hit 
setBits:10  tagBits:546 S 151a1c,4 hit 
setBits:10  tagBits:547 S 151e00,4 miss  eviction 
setBits:10  tagBits:547 S 151e04,4 hit 
setBits:10  tagBits:547 S 151e08,4 hit 
setBits:10  tagBits:547 S 151e0c,4 hit 
setBits:9  tagBits:445 L 111528,4 hit 
setBits:11  tagBits:445 L 111628,4 hit 
setBits:19  tagBits:445 L 111728,4 hit 
setBits:1  tagBits:446 L 111828,4 hit 
setBits:18  tagBits:546 L 151b10,4 hit 
setBits:18  tagBits:546 L 151b14,4 hit 
setBits:18  tagBits:546 L 151b18,4 hit 
setBits:18  tagBits:546 L 151b1c,4 hit 
setBits:18  tagBits:546 S 151b10,4 hit 
setBits:18  tagBits:546 S 151b14,4 hit 
setBits:18  tagBits:546 S 151b18,4 hit 
setBits:18  tagBits:546 S 151b1c,4 hit 
setBits:18  tagBits:547 S 151f00,4 miss  eviction 
setBits:18  tagBits:547 S 151f04,4 hit 
setBits:18  tagBits:547 S 151f08,4 hit 
setBits:18  tagBits:547 S 151f0c,4 hit 
setBits:9  tagBits:445 L 11152c,4 hit 
setBits:11  tagBits:445 L 11162c,4 hit 
setBits:19  tagBits:445 L 11172c,4 hit 
setBits:1  tagBits:446 L 11182c,4 hit 
setBits:0  tagBits:547 L 151c10,4 hit 
setBits:0  tagBits:547 L 151c14,4 hit 
setBits:0  tagBits:547 L 151c18,4 hit 
setBits:0  tagBits:547 L 151c1c,4 hit 
setBits:0  tagBits:547 S 151c10,4 hit 
setBits:0  tagBits:547 S 151c14,4 hit 
setBits:0  tagBits:547 S 151c18,4 hit 
setBits:0  tagBits:547 S 151c1c,4 hit 
setBits:0  tagBits:548 S 152000,4 miss  eviction 
setBits:0  tagBits:548 S 152004,4 hit 
setBits:0  tagBits:548 S 152008,4 hit 
setBits:0  tagBits:548 S 15200c,4 hit 
setBits:9  tagBits:445 L 111530,4 hit 
setBits:9  tagBits:445 L 111534,4 hit 
setBits:9  tagBits:445 L 111538,4 hit 
setBits:9  tagBits:445 L 11153c,4 hit 
setBits:8  tagBits:547 S 151d10,4 hit 
setBits:10  tagBits:547 S 151e10,4 hit 
setBits:18  tagBits:547 S 151f10,4 hit 
setBits:0  tagBits:548 S 152010,4 hit 
setBits:11  tagBits:445 L 111630,4 hit 
setBits:11  tagBits:445 L 111634,4 hit 
setBits:11  tagBits:445 L 111638,4 hit 
setBits:11  tagBits:445 L 11163c,4 hit 
setBits:8  tagBits:547 S 151d14,4 hit 
setBits:10  tagBits:547 S 151e14,4 hit 
setBits:18  tagBits:547 S 151f14,4 hit 
setBits:0  tagBits:548 S 152014,4 hit 
setBits:19  tagBits:445 L 111730,4 hit 
setBits:19  tagBits:445 L 111734,4 hit 
setBits:19  tagBits:445 L 111738,4 hit 
setBits:19  tagBits:445 L 11173c,4 hit 
setBits:8  tagBits:547 S 151d18,4 hit 
setBits:10  tagBits:547 S 151e18,4 hit 
setBits:18  tagBits:547 S 151f18,4 hit 
setBits:0  tagBits:548 S 152018,4 hit 
setBits:1  tagBits:446 L 111830,4 hit 
setBits:1  tagBits:446 L 111834,4 hit 
setBits:1  tagBits:446 L 111838,4 hit 
setBits:1  tagBits:446 L 11183c,4 hit 
setBits:8  tagBits:547 S 151d1c,4 hit 
setBits:10  tagBits:547 S 151e1c,4 hit 
setBits:18  tagBits:547 S 151f1c,4 hit 
setBits:0  tagBits:548 S 15201c,4 hit 
setBits:a  tagBits:444 L 111140,4 miss  eviction 
setBits:a  tagBits:444 L 111144,4 hit 
setBits:a  tagBits:444 L 111148,4 hit 
setBits:a  tagBits:444 L 11114c,4 hit 
setBits:a  tagBits:444 L 111150,4 hit 
setBits:a  tagBits:444 L 111154,4 hit 
setBits:a  tagBits:444 L 111158,4 hit 
setBits:a  tagBits:444 L 11115c,4 hit 
setBits:8  tagBits:548 S 152100,4 miss  eviction 
setBits:10  tagBits:548 S 152200,4 miss  eviction 
setBits:18  tagBits:548 S 152300,4 miss  eviction 
setBits:0  tagBits:549 S 152400,4 miss  eviction 
setBits:8  tagBits:548 S 152110,4 hit 
setBits:10  tagBits:548 S 152210,4 hit 
setBits:18  tagBits:548 S 152310,4 hit 
setBits:0  tagBits:549 S 152410,4 hit 
setBits:12  tagBits:444 L 111240,4 miss  eviction 
setBits:12  tagBits:444 L 111244,4 hit 
setBits:12  tagBits:444 L 111248,4 hit 
setBits:12  tagBits:444 L 11124c,4 hit 
setBits:12  tagBits:444 L 111250,4 hit 
setBits:12  tagBits:444 L 111254,4 hit 
setBits:12  tagBits:444 L 111258,4 hit 
setBits:12  tagBits:444 L 11125c,4 hit 
setBits:8  tagBits:548 S 152104,4 hit 
setBits:10  tagBits:548 S 152204,4 hit 
setBits:18  tagBits:548 S 152304,4 hit 
setBits:0  tagBits:549 S 152404,4 hit 
setBits:8  tagBits:548 S 152114,4 hit 
setBits:10  tagBits:548 S 152214,4 hit 
setBits:18  tagBits:548 S 152314,4 hit 
setBits:0  tagBits:549 S 152414,4 hit 
setBits:1a  tagBits:444 L 111340,4 miss  eviction 
setBits:1a  tagBits:444 L 111344,4 hit 
setBits:1a  tagBits:444 L 111348,4 hit 
setBits:1a  tagBits:444 L 11134c,4 hit 
setBits:1a  tagBits:444 L 111350,4 hit 
setBits:1a  tagBits:444 L 111354,4 hit 
setBits:1a  tagBits:444 L 111358,4 hit 
setBits:1a  tagBits:444 L 11135c,4 hit 
setBits:8  tagBits:548 S 152108,4 hit 
setBits:10  tagBits:548 S 152208,4 hit 
setBits:18  tagBits:548 S 152308,4 hit 
setBits:0  tagBits:549 S 152408,4 hit 
setBits:8  tagBits:548 S 152118,4 hit 
setBits:10  tagBits:548 S 152218,4 hit 
setBits:18  tagBits:548 S 152318,4 hit 
setBits:0  tagBits:549 S 152418,4 hit 
setBits:2  tagBits:445 L 111440,4 miss  eviction 
setBits:2  tagBits:445 L 111444,4 hit 
setBits:2  tagBits:445 L 111448,4 hit 
setBits:2  tagBits:445 L 11144c,4 hit 
setBits:2  tagBits:445 L 111450,4 hit 
setBits:2  tagBits:445 L 111454,4 hit 
setBits:2  tagBits:445 L 111458,4 hit 
setBits:2  tagBits:445 L 11145c,4 hit 
setBits:8  tagBits:548 S 15210c,4 hit 
setBits:10  tagBits:548 S 15220c,4 hit 
setBits:18  tagBits:548 S 15230c,4 hit 
setBits:0  tagBits:549 S 15240c,4 hit 
setBits:8  tagBits:548 S 15211c,4 hit 
setBits:10  tagBits:548 S 15221c,4 hit 
setBits:18  tagBits:548 S 15231c,4 hit 
setBits:0  tagBits:549 S 15241c,4 hit 
setBits:a  tagBits:445 L 111540,4 miss  eviction 
setBits:12  tagBits:445 L 111640,4 miss  eviction 
setBits:1a  tagBits:445 L 111740,4 miss  eviction 
setBits:2  tagBits:446 L 111840,4 miss  eviction 
setBits:8  tagBits:548 L 152110,4 hit 
setBits:8  tagBits:548 L 152114,4 hit 
setBits:8  tagBits:548 L 152118,4 hit 
setBits:8  tagBits:548 L 15211c,4 hit 
setBits:8  tagBits:548 S 152110,4 hit 
setBits:8  tagBits:548 S 152114,4 hit 
setBits:8  tagBits:548 S 152118,4 hit 
setBits:8  tagBits:548 S 15211c,4 hit 
setBits:8  tagBits:549 S 152500,4 miss  eviction 
setBits:8  tagBits:549 S 152504,4 hit 
setBits:8  tagBits:549 S 152508,4 hit 
setBits:8  tagBits:549 S 15250c,4 hit 
setBits:a  tagBits:445 L 111544,4 hit 
setBits:12  tagBits:445 L 111644,4 hit 
setBits:1a  tagBits:445 L 111744,4 hit 
setBits:2  tagBits:446 L 111844,4 hit 
setBits:10  tagBits:548 L 152210,4 hit 
setBits:10  tagBits:548 L 152214,4 hit 
setBits:10  tagBits:548 L 152218,4 hit 
setBits:10  tagBits:548 L 15221c,4 hit 
setBits:10  tagBits:548 S 152210,4 hit 
setBits:10  tagBits:548 S 152214,4 hit 
setBits:10  tagBits:548 S 152218,4 hit 
setBits:10  tagBits:548 S 15221c,4 hit 
setBits:10  tagBits:549 S 152600,4 miss  eviction 
setBits:10  tagBits:549 S 152604,4 hit 
setBits:10  tagBits:549 S 152608,4 hit 
setBits:10  tagBits:549 S 15260c,4 hit 
setBits:a  tagBits:445 L 111548,4 hit 
setBits:12  tagBits:445 L 111648,4 hit 
setBits:1a  tagBits:445 L 111748,4 hit 
setBits:2  tagBits:446 L 111848,4 hit 
setBits:18  tagBits:548 L 152310,4 hit 
setBits:18  tagBits:548 L 152314,4 hit 
setBits:18  tagBits:548 L 152318,4 hit 
setBits:18  tagBits:548 L 15231c,4 hit 
setBits:18  tagBits:548 S 152310,4 hit 
setBits:18  tagBits:548 S 152314,4 hit 
setBits:18  tagBits:548 S 152318,4 hit 
setBits:18  tagBits:548 S 15231c,4 hit 
setBits:18  tagBits:549 S 152700,4 miss  eviction 
setBits:18  tagBits:549 S 152704,4 hit 
setBits:18  tagBits:549 S 152708,4 hit 
setBits:18  tagBits:549 S 15270c,4 hit 
setBits:a  tagBits:445 L 11154c,4 hit 
setBits:12  tagBits:445 L 11164c,4 hit 
setBits:1a  tagBits:445 L 11174c,4 hit 
setBits:2  tagBits:446 L 11184c,4 hit 
setBits:0  tagBits:549 L 152410,4 hit 
setBits:0  tagBits:549 L 152414,4 hit 
setBits:0  tagBits:549 L 152418,4 hit 
setBits:0  tagBits:549 L 15241c,4 hit 
setBits:0  tagBits:549 S 152410,4 hit 
setBits:0  tagBits:549 S 152414,4 hit 
setBits:0  tagBits:549 S 152418,4 hit 
setBits:0  tagBits:549 S 15241c,4 hit 
setBits:0  tagBits:54a S 152800,4 miss  eviction 
setBits:0  tagBits:54a S 152804,4 hit 
setBits:0  tagBits:54a S 152808,4 hit 
setBits:0  tagBits:54a S 15280c,4 hit 
setBits:a  tagBits:445 L 111550,4 hit 
setBits:a  tagBits:445 L 111554,4 hit 
setBits:a  tagBits:445 L 111558,4 hit 
setBits:a  tagBits:445 L 11155c,4 hit 
setBits:8  tagBits:549 S 152510,4 hit 
setBits:10  tagBits:549 S 152610,4 hit 
setBits:18  tagBits:549 S 152710,4 hit 
setBits:0  tagBits:54a S 152810,4 hit 
setBits:12  tagBits:445 L 111650,4 hit 
setBits:12  tagBits:445 L 111654,4 hit 
setBits:12  tagBits:445 L 111658,4 hit 
setBits:12  tagBits:445 L 11165c,4 hit 
setBits:8  tagBits:549 S 152514,4 hit 
setBits:10  tagBits:549 S 152614,4 hit 
setBits:18  tagBits:549 S 152714,4 hit 
setBits:0  tagBits:54a S 152814,4 hit 
setBits:1a  tagBits:445 L 111750,4 hit 
setBits:1a  tagBits:445 L 111754,4 hit 
setBits:1a  tagBits:445 L 111758,4 hit 
setBits:1a  tagBits:445 L 11175c,4 hit 
setBits:8  tagBits:549 S 152518,4 hit 
setBits:10  tagBits:549 S 152618,4 hit 
setBits:18  tagBits:549 S 152718,4 hit 
setBits:0  tagBits:54a S 152818,4 hit 
setBits:2  tagBits:446 L 111850,4 hit 
setBits:2  tagBits:446 L 111854,4 hit 
setBits:2  tagBits:446 L 111858,4 hit 
setBits:2  tagBits:446 L 11185c,4 hit 
setBits:8  tagBits:549 S 15251c,4 hit 
setBits:10  tagBits:549 S 15261c,4 hit 
setBits:18  tagBits:549 S 15271c,4 hit 
setBits:0  tagBits:54a S 15281c,4 hit 
setBits:b  tagBits:444 L 111160,4 miss  eviction 
setBits:b  tagBits:444 L 111164,4 hit 
setBits:b  tagBits:444 L 111168,4 hit 
setBits:b  tagBits:444 L 11116c,4 hit 
setBits:b  tagBits:444 L 111170,4 hit 
setBits:b  tagBits:444 L 111174,4 hit 
setBits:b  tagBits:444 L 111178,4 hit 
setBits:b  tagBits:444 L 11117c,4 hit 
setBits:8  tagBits:54a S 152900,4 miss  eviction 
setBits:10  tagBits:54a S 152a00,4 miss  eviction 
setBits:18  tagBits:54a S 152b00,4 miss  eviction 
setBits:0  tagBits:54b S 152c00,4 miss  eviction 
setBits:8  tagBits:54a S 152910,4 hit 
setBits:10  tagBits:54a S 152a10,4 hit 
setBits:18  tagBits:54a S 152b10,4 hit 
setBits:0  tagBits:54b S 152c10,4 hit 
setBits:13  tagBits:444 L 111260,4 miss  eviction 
setBits:13  tagBits:444 L 111264,4 hit 
setBits:13  tagBits:444 L 111268,4 hit 
setBits:13  tagBits:444 L 11126c,4 hit 
setBits:13  tagBits:444 L 111270,4 hit 
setBits:13  tagBits:444 L 111274,4 hit 
setBits:13  tagBits:444 L 111278,4 hit 
setBits:13  tagBits:444 L 11127c,4 hit 
setBits:8  tagBits:54a S 152904,4 hit 
setBits:10  tagBits:54a S 152a04,4 hit 
setBits:18  tagBits:54a S 152b04,4 hit 
setBits:0  tagBits:54b S 152c04,4 hit 
setBits:8  tagBits:54a S 152914,4 hit 
setBits:10  tagBits:54a S 152a14,4 hit 
setBits:18  tagBits:54a S 152b14,4 hit 
setBits:0  tagBits:54b S 152c14,4 hit 
setBits:1b  tagBits:444 L 111360,4 miss  eviction 
setBits:1b  tagBits:444 L 111364,4 hit 
setBits:1b  tagBits:444 L 111368,4 hit 
setBits:1b  tagBits:444 L 11136c,4 hit 
setBits:1b  tagBits:444 L 111370,4 hit 
setBits:1b  tagBits:444 L 111374,4 hit 
setBits:1b  tagBits:444 L 111378,4 hit 
setBits:1b  tagBits:444 L 11137c,4 hit 
setBits:8  tagBits:54a S 152908,4 hit 
setBits:10  tagBits:54a S 152a08,4 hit 
setBits:18  tagBits:54a S 152b08,4 hit 
setBits:0  tagBits:54b S 152c08,4 hit 
setBits:8  tagBits:54a S 152918,4 hit 
setBits:10  tagBits:54a S 152a18,4 hit 
setBits:18  tagBits:54a S 152b18,4 hit 
setBits:0  tagBits:54b S 152c18,4 hit 
setBits:3  tagBits:445 L 111460,4 miss  eviction 
setBits:3  tagBits:445 L 111464,4 hit 
setBits:3  tagBits:445 L 111468,4 hit 
setBits:3  tagBits:445 L 11146c,4 hit 
setBits:3  tagBits:445 L 111470,4 hit 
setBits:3  tagBits:445 L 111474,4 hit 
setBits:3  tagBits:445 L 111478,4 hit 
setBits:3  tagBits:445 L 11147c,4 hit 
setBits:8  tagBits:54a S 15290c,4 hit 
setBits:10  tagBits:54a S 152a0c,4 hit 
setBits:18  tagBits:54a S 152b0c,4 hit 
setBits:0  tagBits:54b S 152c0c,4 hit 
setBits:8  tagBits:54a S 15291c,4 hit 
setBits:10  tagBits:54a S 152a1c,4 hit 
setBits:18  tagBits:54a S 152b1c,4 hit 
setBits:0  tagBits:54b S 152c1c,4 hit 
setBits:b  tagBits:445 L 111560,4 miss  eviction 
setBits:13  tagBits:445 L 111660,4 miss  eviction 
setBits:1b  tagBits:445 L 111760,4 miss  eviction 
setBits:3  tagBits:446 L 111860,4 miss  eviction 
setBits:8  tagBits:54a L 152910,4 hit 
setBits:8  tagBits:54a L 152914,4 hit 
setBits:8  tagBits:54a L 152918,4 hit 
setBits:8  tagBits:54a L 15291c,4 hit 
setBits:8  tagBits:54a S 152910,4 hit 
setBits:8  tagBits:54a S 152914,4 hit 
setBits:8  tagBits:54a S 152918,4 hit 
setBits:8  tagBits:54a S 15291c,4 hit 
setBits:8  tagBits:54b S 152d00,4 miss  eviction 
setBits:8  tagBits:54b S 152d04,4 hit 
setBits:8  tagBits:54b S 152d08,4 hit 
setBits:8  tagBits:54b S 152d0c,4 hit 
setBits:b  tagBits:445 L 111564,4 hit 
